Customer_ID,Order_Date,Country,Category,Channel,Payment_Method,Quantity,Unit_Price,Discount,Sales,Shipping_Cost,Returned,Rating
C10452,2025-06-14 16:37:28.648648650,India,Home & Kitchen,Mobile App,Debit Card,5,74.65,0.2,298.6,0,0,3
C10453,2025-06-15 01:22:09.729729730,Germany,Sports,Website,Debit Card,5,69.98,0.15,297.41,0,0,1
C10454,2025-06-15 10:06:50.810810812,Thailand,Electronics,Mobile App,Debit Card,5,133.74,0.0,668.7,0,0,5
C10455,2025-06-15 18:51:31.891891892,Canada,Clothing,Website,Mobile Payment,4,47.12,0.0,188.48,0,0,5
C10456,2025-06-16 03:36:12.972972974,Australia,Electronics,Website,PayPal,2,171.77,0.1,309.19,0,0,5
C10457,2025-06-16 12:20:54.054054054,Australia,Home & Kitchen,Mobile App,Mobile Payment,3,90.63,0.15,231.12,0,0,3
C10458,2025-06-16 21:05:35.135135136,Thailand,Electronics,Mobile App,PayPal,5,249.16,0.0,1245.82,0,0,5
C10459,2025-06-17 05:50:16.216216216,Germany,Electronics,Website,Debit Card,5,227.79,0.0,1138.96,0,1,4
C10460,2025-06-17 14:34:57.297297298,USA,Electronics,Marketplace,Credit Card,2,218.91,0.15,372.15,0,0,5
C10461,2025-06-17 23:19:38.378378378,Germany,Clothing,Marketplace,Debit Card,5,59.18,0.0,295.88,0,0,4
C10462,2025-06-18 08:04:19.459459460,Thailand,Beauty,Mobile App,PayPal,4,51.52,0.05,195.78,0,1,4
C10463,2025-06-18 16:49:00.540540540,Germany,Clothing,Mobile App,Mobile Payment,4,51.56,0.1,185.63,0,0,5
C10464,2025-06-19 01:33:41.621621622,Canada,Sports,Mobile App,Debit Card,5,83.74,0.0,418.68,0,0,2
C10465,2025-06-19 10:18:22.702702704,Thailand,Home & Kitchen,Website,Mobile Payment,2,125.61,0.0,251.22,0,0,4
C10466,2025-06-19 19:03:03.783783784,Canada,Home & Kitchen,Website,Mobile Payment,2,82.82,0.1,149.08,0,0,5
C10467,2025-06-20 03:47:44.864864866,USA,Sports,Website,Mobile Payment,2,82.03,0.1,147.65,0,0,5
C10468,2025-06-20 12:32:25.945945946,India,Electronics,Mobile App,Debit Card,1,232.38,0.2,185.91,0,0,5
C10469,2025-06-20 21:17:07.027027028,India,Sports,Mobile App,Mobile Payment,5,93.87,0.0,469.37,0,0,4
C10470,2025-06-21 06:01:48.108108108,UK,Electronics,Website,Mobile Payment,2,216.46,0.0,432.92,0,1,3
C10471,2025-06-21 14:46:29.189189190,Australia,Sports,Marketplace,Debit Card,4,62.9,0.1,226.43,0,0,1
C10472,2025-06-21 23:31:10.270270270,India,Electronics,Marketplace,Mobile Payment,3,167.11,0.05,476.27,0,0,4
C10473,2025-06-22 08:15:51.351351352,USA,Sports,Mobile App,Debit Card,3,50.02,0.0,150.05,0,0,4
C10474,2025-06-22 17:00:32.432432432,USA,Clothing,Mobile App,PayPal,2,67.79,0.1,122.03,0,0,3
C10475,2025-06-23 01:45:13.513513514,Germany,Sports,Marketplace,PayPal,3,51.09,0.0,153.28,0,0,3
C10476,2025-06-23 10:29:54.594594596,India,Electronics,Website,PayPal,3,234.95,0.0,704.84,0,0,4
C10477,2025-06-23 19:14:35.675675676,Australia,Clothing,Mobile App,Mobile Payment,1,43.07,0.0,43.07,3,0,5
C10478,2025-06-24 03:59:16.756756758,India,Sports,Website,Credit Card,4,57.42,0.05,218.2,0,0,5
C10479,2025-06-24 12:43:57.837837838,USA,Clothing,Mobile App,Credit Card,4,56.85,0.05,216.02,0,0,5
C10480,2025-06-24 21:28:38.918918920,India,Clothing,Website,Mobile Payment,1,66.91,0.05,63.56,8,0,5
C10481,2025-06-25 06:13:20.000000000,Thailand,Clothing,Marketplace,Credit Card,1,43.85,0.1,39.47,3,0,4
C10482,2025-06-25 14:58:01.081081082,UK,Home & Kitchen,Marketplace,Debit Card,3,90.72,0.15,231.35,0,0,5
C10483,2025-06-25 23:42:42.162162162,Thailand,Clothing,Website,Credit Card,5,57.09,0.0,285.45,0,0,4
C10484,2025-06-26 08:27:23.243243244,USA,Clothing,Mobile App,Mobile Payment,3,46.67,0.0,140.02,0,0,5
C10485,2025-06-26 17:12:04.324324324,USA,Sports,Marketplace,Mobile Payment,1,54.66,0.0,54.66,10,0,5
C10486,2025-06-27 01:56:45.405405406,USA,Electronics,Mobile App,Debit Card,4,231.39,0.0,925.56,0,0,5
C10487,2025-06-27 10:41:26.486486486,Australia,Home & Kitchen,Marketplace,PayPal,3,94.66,0.1,255.57,0,1,4
C10488,2025-06-27 19:26:07.567567568,USA,Sports,Mobile App,Mobile Payment,5,49.7,0.1,223.67,0,0,2
C10489,2025-06-28 04:10:48.648648650,USA,Sports,Website,Debit Card,3,88.35,0.1,238.53,0,0,3
C10490,2025-06-28 12:55:29.729729730,Thailand,Home & Kitchen,Website,Credit Card,2,124.79,0.0,249.58,0,0,2
C10491,2025-06-28 21:40:10.810810812,USA,Clothing,Website,Credit Card,3,61.83,0.0,185.48,0,0,2
C10492,2025-06-29 06:24:51.891891892,Thailand,Home & Kitchen,Mobile App,Debit Card,1,94.73,0.05,90.0,5,0,3
C10493,2025-06-29 15:09:32.972972974,Thailand,Electronics,Website,Debit Card,4,236.68,0.0,946.72,0,0,4
C10494,2025-06-29 23:54:14.054054054,Germany,Home & Kitchen,Mobile App,Mobile Payment,4,123.01,0.1,442.83,0,0,4
C10495,2025-06-30 08:38:55.135135136,Germany,Home & Kitchen,Mobile App,Credit Card,1,110.54,0.2,88.43,10,0,5
C10496,2025-06-30 17:23:36.216216216,Germany,Clothing,Mobile App,Debit Card,2,55.65,0.05,105.73,0,0,3
C10497,2025-07-01 02:08:17.297297298,UK,Electronics,Marketplace,Credit Card,1,200.62,0.1,180.56,0,0,4
C10498,2025-07-01 10:52:58.378378378,USA,Sports,Marketplace,Debit Card,3,83.35,0.05,237.54,0,0,5
C10499,2025-07-01 19:37:39.459459460,India,Sports,Website,Credit Card,1,58.52,0.0,58.52,10,0,4
C10500,2025-07-02 04:22:20.540540542,UK,Clothing,Marketplace,PayPal,1,55.72,0.1,50.15,10,0,5
C10501,2025-07-02 13:07:01.621621622,unknown,Clothing,Mobile App,Mobile Payment,2,70.45,0.0,140.9,0,0,2
C10502,2025-07-02 21:51:42.702702704,Thailand,Home & Kitchen,Mobile App,Credit Card,3,104.25,0.0,312.74,0,0,3
C10503,2025-07-03 06:36:23.783783784,USA,Beauty,Marketplace,PayPal,5,39.51,0.1,177.81,0,0,4
C10504,2025-07-03 15:21:04.864864866,USA,Clothing,Website,Credit Card,5,64.04,0.15,272.17,0,0,3
C10505,2025-07-04 00:05:45.945945946,USA,Electronics,Website,Credit Card,4,140.9,0.0,563.58,0,0,4
C10506,2025-07-04 08:50:27.027027028,Germany,Sports,Marketplace,PayPal,1,68.67,0.05,65.24,5,1,4
C10507,2025-07-04 17:35:08.108108108,UK,Beauty,Website,Credit Card,4,50.21,0.15,170.71,0,0,3
C10508,2025-07-05 02:19:49.189189190,Germany,Sports,Marketplace,Credit Card,2,59.8,0.15,101.67,0,0,3
C10509,2025-07-05 11:04:30.270270270,Australia,Beauty,Marketplace,Mobile Payment,5,33.21,0.1,149.43,0,0,4
C10510,2025-07-05 19:49:11.351351352,India,Clothing,Website,PayPal,1,75.11,0.0,75.11,5,1,4
C10511,2025-07-06 04:33:52.432432432,Australia,Home & Kitchen,Marketplace,PayPal,2,76.22,0.15,129.58,0,0,4
C10512,2025-07-06 13:18:33.513513514,Canada,Sports,Website,Debit Card,2,61.79,0.0,123.57,0,0,3
C10513,2025-07-06 22:03:14.594594596,Thailand,Sports,Mobile App,Credit Card,1,96.51,0.1,86.86,5,0,3
C10514,2025-07-07 06:47:55.675675676,Thailand,Electronics,Mobile App,Mobile Payment,2,218.57,0.0,437.15,0,0,1
C10515,2025-07-07 15:32:36.756756758,Thailand,Electronics,Marketplace,Credit Card,1,214.15,0.1,192.73,0,0,1
C10516,2025-07-08 00:17:17.837837838,Germany,Home & Kitchen,Website,Credit Card,1,116.73,0.0,116.73,0,0,5
C10517,2025-07-08 09:01:58.918918920,India,Beauty,Mobile App,Debit Card,3,31.24,0.05,89.04,3,0,2
C10518,2025-07-08 17:46:40.000000000,Thailand,Sports,Mobile App,Credit Card,4,83.59,0.0,334.37,0,0,5
C10519,2025-07-09 02:31:21.081081082,Canada,Electronics,Mobile App,Mobile Payment,2,189.46,0.0,378.93,0,0,5
C10520,2025-07-09 11:16:02.162162162,Thailand,Clothing,Mobile App,Mobile Payment,2,70.42,0.1,126.76,0,0,2
C10521,2025-07-09 20:00:43.243243244,Canada,Home & Kitchen,Website,Debit Card,3,95.01,0.15,242.28,0,0,4
C10522,2025-07-10 04:45:24.324324324,USA,Sports,Website,Credit Card,3,79.39,0.2,190.54,0,0,5
C10523,2025-07-10 13:30:05.405405406,Thailand,Beauty,Website,Mobile Payment,3,41.38,0.0,124.13,0,0,5
C10524,2025-07-10 22:14:46.486486486,UK,Beauty,Marketplace,Credit Card,5,41.39,0.1,186.25,0,0,4
C10525,2025-07-11 06:59:27.567567568,Thailand,Home & Kitchen,Website,Credit Card,5,111.38,0.1,501.22,0,1,5
C10526,2025-07-11 15:44:08.648648650,Thailand,Home & Kitchen,Website,Credit Card,5,102.6,0.0,513.0,0,0,5
C10527,2025-07-12 00:28:49.729729730,USA,Home & Kitchen,Marketplace,Debit Card,1,102.9,0.0,102.9,0,0,4
C10528,2025-07-12 09:13:30.810810812,India,Electronics,Website,Credit Card,2,182.74,0.1,328.92,0,0,5
C10529,2025-07-12 17:58:11.891891892,UK,Sports,Marketplace,Mobile Payment,4,75.02,0.15,255.08,0,0,4
C10530,2025-07-13 02:42:52.972972974,USA,Beauty,Mobile App,Credit Card,1,48.88,0.1,43.99,3,0,4
C10531,2025-07-13 11:27:34.054054054,Germany,Sports,Marketplace,Mobile Payment,2,89.47,0.05,170.0,0,0,5
C10532,2025-07-13 20:12:15.135135136,Australia,Sports,Website,Credit Card,2,83.13,0.05,157.95,0,0,5
C10533,2025-07-14 04:56:56.216216216,Thailand,Clothing,Website,Mobile Payment,3,74.08,0.0,222.23,0,0,4
C10534,2025-07-14 13:41:37.297297298,USA,Beauty,Mobile App,Mobile Payment,3,50.97,0.1,137.62,0,0,1
C10535,2025-07-14 22:26:18.378378378,Thailand,Sports,Marketplace,Credit Card,1,76.53,0.1,68.88,5,0,4
C10536,2025-07-15 07:10:59.459459460,Thailand,Beauty,Mobile App,Credit Card,3,46.8,0.0,140.4,0,0,5
C10537,2025-07-15 15:55:40.540540542,Australia,Electronics,Website,Mobile Payment,2,242.71,0.15,412.62,0,0,4
C10538,2025-07-16 00:40:21.621621622,Thailand,Home & Kitchen,Mobile App,PayPal,3,102.01,0.0,306.02,0,0,5
C10539,2025-07-16 09:25:02.702702704,UK,Electronics,Mobile App,Debit Card,5,229.93,0.2,919.7,0,0,5
C10540,2025-07-16 18:09:43.783783784,Australia,Sports,Mobile App,PayPal,3,82.75,0.05,235.84,0,0,4
C10541,2025-07-17 02:54:24.864864866,Thailand,Clothing,Mobile App,PayPal,2,59.75,0.0,119.5,0,0,2
C10542,2025-07-17 11:39:05.945945946,UK,Electronics,Marketplace,Credit Card,1,156.47,0.05,148.65,0,0,4
C10543,2025-07-17 20:23:47.027027028,Thailand,Clothing,Mobile App,Debit Card,4,54.9,0.05,208.62,0,0,4
C10544,2025-07-18 05:08:28.108108108,Canada,Clothing,Website,PayPal,3,75.76,0.0,227.27,0,0,4
C10545,2025-07-18 13:53:09.189189190,UK,Home & Kitchen,Mobile App,Credit Card,2,104.44,0.1,187.99,0,0,4
C10546,2025-07-18 22:37:50.270270270,India,Electronics,Website,PayPal,4,197.11,0.1,709.61,0,0,4
C10547,2025-07-19 07:22:31.351351352,UK,Clothing,Website,PayPal,4,74.42,0.1,267.91,0,0,3
C10548,2025-07-19 16:07:12.432432432,Thailand,Clothing,Website,Credit Card,5,61.08,0.0,305.4,0,0,3
C10549,2025-07-20 00:51:53.513513514,Germany,Beauty,Website,Credit Card,4,42.73,0.05,162.38,0,0,4
C10550,2025-07-20 09:36:34.594594596,Canada,Clothing,Website,Credit Card,2,67.73,0.0,135.47,0,0,3
C10551,2025-07-20 18:21:15.675675676,Germany,Sports,Website,Debit Card,2,83.92,0.1,151.06,0,0,4
C10552,2025-07-21 03:05:56.756756758,India,Clothing,Marketplace,PayPal,3,45.94,0.0,137.81,0,0,4
C10553,2025-07-21 11:50:37.837837838,India,Clothing,Marketplace,Credit Card,3,56.65,0.15,144.45,0,0,4
C10554,2025-07-21 20:35:18.918918920,Thailand,Sports,Website,Mobile Payment,3,72.15,0.1,194.81,0,0,2
C10555,2025-07-22 05:20:00.000000000,Thailand,Home & Kitchen,Marketplace,PayPal,4,86.83,0.05,329.95,0,0,5
C10556,2025-07-22 14:04:41.081081082,Germany,Electronics,Mobile App,Mobile Payment,4,191.18,0.05,726.48,0,0,4
C10557,2025-07-22 22:49:22.162162162,USA,Electronics,Website,Debit Card,5,178.05,0.0,890.26,0,0,4
C10558,2025-07-23 07:34:03.243243244,India,Beauty,Website,Credit Card,3,33.58,0.0,100.75,0,0,5
C10559,2025-07-23 16:18:44.324324324,Canada,Clothing,Mobile App,Mobile Payment,1,54.38,0.15,46.22,10,0,3
C10560,2025-07-24 01:03:25.405405406,USA,Beauty,Mobile App,Debit Card,5,30.02,0.15,127.6,0,0,4
C10561,2025-07-24 09:48:06.486486488,Thailand,Electronics,Mobile App,Credit Card,1,198.55,0.0,198.55,0,0,5
C10562,2025-07-24 18:32:47.567567568,India,Electronics,Website,Mobile Payment,4,233.56,0.1,840.82,0,0,5
C10563,2025-07-25 03:17:28.648648650,Thailand,Electronics,Website,Mobile Payment,5,217.39,0.1,978.24,0,0,5
C10564,2025-07-25 12:02:09.729729730,India,Home & Kitchen,Website,Debit Card,5,85.7,0.1,385.67,0,0,5
C10565,2025-07-25 20:46:50.810810812,USA,Clothing,Website,Credit Card,2,41.85,0.0,83.7,5,0,3
C10566,2025-07-26 05:31:31.891891892,Germany,Home & Kitchen,Website,Credit Card,4,75.74,0.0,302.94,0,0,2
C10567,2025-07-26 14:16:12.972972974,Thailand,Home & Kitchen,Website,Mobile Payment,4,97.37,0.0,389.46,0,0,4
C10568,2025-07-26 23:00:54.054054054,Germany,Sports,Marketplace,Mobile Payment,5,59.15,0.15,251.37,0,0,4
C10569,2025-07-27 07:45:35.135135136,UK,Home & Kitchen,Marketplace,Mobile Payment,4,97.27,0.05,369.63,0,0,3
C10570,2025-07-27 16:30:16.216216216,Germany,Clothing,Website,Credit Card,5,47.42,0.05,225.23,0,0,5
C10571,2025-07-28 01:14:57.297297298,Thailand,Beauty,Marketplace,Debit Card,2,51.77,0.15,88.01,5,0,4
C10572,2025-07-28 09:59:38.378378378,Australia,Home & Kitchen,Website,Debit Card,5,88.03,0.1,396.13,0,0,4
C10573,2025-07-28 18:44:19.459459460,India,Clothing,Mobile App,Credit Card,4,47.95,0.15,163.04,0,0,5
C10574,2025-07-29 03:29:00.540540540,Thailand,Sports,Website,PayPal,4,88.8,0.05,337.46,0,0,5
C10575,2025-07-29 12:13:41.621621624,Thailand,Sports,Mobile App,Debit Card,5,65.8,0.0,329.0,0,0,4
C10576,2025-07-29 20:58:22.702702704,Thailand,Electronics,Marketplace,Mobile Payment,5,140.05,0.15,595.2,0,0,5
C10577,2025-07-30 05:43:03.783783784,Germany,Sports,Mobile App,PayPal,5,76.95,0.05,365.51,0,0,5
C10578,2025-07-30 14:27:44.864864864,Germany,Clothing,Website,PayPal,3,60.89,0.0,182.67,0,0,4
C10579,2025-07-30 23:12:25.945945948,UK,Home & Kitchen,Mobile App,Debit Card,4,108.03,0.0,432.1,0,0,2
C10580,2025-07-31 07:57:07.027027028,Thailand,Home & Kitchen,Website,PayPal,4,78.13,0.0,312.54,0,0,1
C10581,2025-07-31 16:41:48.108108108,USA,Sports,Marketplace,PayPal,3,70.74,0.05,201.62,0,0,4
C10582,2025-08-01 01:26:29.189189188,Germany,Clothing,Mobile App,Debit Card,5,49.37,0.15,209.83,0,0,4
C10583,2025-08-01 10:11:10.270270272,UK,Home & Kitchen,Website,Debit Card,2,68.1,0.15,115.77,0,0,5
C10584,2025-08-01 18:55:51.351351352,Canada,Clothing,Mobile App,PayPal,5,72.25,0.15,307.06,0,0,5
C10585,2025-08-02 03:40:32.432432432,Thailand,Electronics,Mobile App,Mobile Payment,5,217.84,0.0,1089.19,0,0,5
C10586,2025-08-02 12:25:13.513513516,Australia,Electronics,Website,Credit Card,3,163.98,0.05,467.36,0,0,5
C10587,2025-08-02 21:09:54.594594596,USA,Electronics,Mobile App,PayPal,4,201.52,0.0,806.08,0,0,5
C10588,2025-08-03 05:54:35.675675676,USA,Electronics,Website,PayPal,5,151.36,0.15,643.28,0,0,4
C10589,2025-08-03 14:39:16.756756756,Australia,Electronics,Mobile App,Mobile Payment,4,238.17,0.05,905.05,0,0,3
C10590,2025-08-03 23:23:57.837837840,Australia,Electronics,Marketplace,PayPal,1,140.48,0.1,126.43,0,0,5
C10591,2025-08-04 08:08:38.918918920,Canada,Clothing,Marketplace,PayPal,4,38.65,0.1,139.13,0,0,4
C10592,2025-08-04 16:53:20.000000000,Thailand,Electronics,Mobile App,Credit Card,2,189.25,0.05,359.58,0,0,4
C10593,2025-08-05 01:38:01.081081080,Thailand,Home & Kitchen,Mobile App,Credit Card,2,99.74,0.0,199.47,0,0,4
C10594,2025-08-05 10:22:42.162162164,Australia,Sports,Website,Credit Card,5,77.37,0.2,309.48,0,0,5
C10595,2025-08-05 19:07:23.243243244,Germany,Clothing,Mobile App,Debit Card,4,40.6,0.2,129.92,0,0,4
C10596,2025-08-06 03:52:04.324324324,Thailand,Clothing,Website,Debit Card,5,50.59,0.0,252.95,0,0,5
C10597,2025-08-06 12:36:45.405405404,Thailand,Electronics,Mobile App,Credit Card,3,188.9,0.05,538.36,0,0,3
C10598,2025-08-06 21:21:26.486486488,Thailand,Electronics,Website,Credit Card,2,153.29,0.2,245.26,0,0,4
C10599,2025-08-07 06:06:07.567567568,India,Electronics,Website,Debit Card,5,235.95,0.0,1179.75,0,0,1
C10600,2025-08-07 14:50:48.648648648,Thailand,Electronics,Mobile App,Mobile Payment,3,136.98,0.05,390.38,0,0,5
C10601,2025-08-07 23:35:29.729729732,USA,Home & Kitchen,Website,PayPal,5,93.71,0.0,468.53,0,0,1
C10602,2025-08-08 08:20:10.810810812,Thailand,Electronics,Mobile App,PayPal,4,213.12,0.05,809.85,0,0,5
C10603,2025-08-08 17:04:51.891891892,USA,Electronics,Website,Credit Card,4,158.98,0.0,635.92,0,0,2
C10604,2025-08-09 01:49:32.972972972,Thailand,Electronics,Website,Mobile Payment,4,204.65,0.05,777.69,0,0,3
C10605,2025-08-09 10:34:14.054054056,UK,Home & Kitchen,Mobile App,Debit Card,4,115.25,0.0,461.01,0,0,4
C10606,2025-08-09 19:18:55.135135136,Thailand,Electronics,Website,Credit Card,1,149.98,0.05,142.48,0,0,4
C10607,2025-08-10 04:03:36.216216216,India,Home & Kitchen,Website,Mobile Payment,3,120.78,0.2,289.88,0,0,3
C10608,2025-08-10 12:48:17.297297296,Thailand,Clothing,Mobile App,Mobile Payment,3,59.81,0.15,152.52,0,0,4
C10609,2025-08-10 21:32:58.378378380,UK,Clothing,Website,Mobile Payment,4,50.02,0.15,170.07,0,0,5
C10610,2025-08-11 06:17:39.459459460,India,Electronics,Marketplace,Debit Card,1,180.29,0.1,162.26,0,0,4
C10611,2025-08-11 15:02:20.540540540,Germany,Beauty,Website,Debit Card,4,36.74,0.0,146.97,0,0,2
C10612,2025-08-11 23:47:01.621621624,UK,Clothing,Website,PayPal,1,66.42,0.0,66.42,10,0,5
C10613,2025-08-12 08:31:42.702702704,USA,Electronics,Mobile App,PayPal,4,226.33,0.15,769.54,0,0,2
C10614,2025-08-12 17:16:23.783783784,USA,Sports,Website,Mobile Payment,2,89.81,0.05,170.65,0,0,4
C10615,2025-08-13 02:01:04.864864864,Germany,Sports,Website,Mobile Payment,2,97.3,0.0,194.61,0,1,3
C10616,2025-08-13 10:45:45.945945948,Canada,Electronics,Website,Debit Card,5,225.7,0.1,1015.66,0,0,4
C10617,2025-08-13 19:30:27.027027028,Germany,Home & Kitchen,Website,PayPal,4,100.89,0.0,403.55,0,0,3
C10618,2025-08-14 04:15:08.108108108,UK,Beauty,Marketplace,Mobile Payment,3,37.5,0.0,112.49,0,0,5
C10619,2025-08-14 12:59:49.189189188,Australia,Beauty,Website,PayPal,5,43.25,0.2,172.99,0,0,4
C10620,2025-08-14 21:44:30.270270272,UK,Electronics,Mobile App,PayPal,2,131.17,0.15,223.0,0,0,3
C10621,2025-08-15 06:29:11.351351352,Thailand,Electronics,Marketplace,Mobile Payment,4,219.85,0.05,835.42,0,0,3
C10622,2025-08-15 15:13:52.432432432,UK,Home & Kitchen,Website,Debit Card,5,91.1,0.2,364.38,0,0,5
C10623,2025-08-15 23:58:33.513513516,Canada,Clothing,Marketplace,Mobile Payment,4,39.27,0.1,141.38,0,0,4
C10624,2025-08-16 08:43:14.594594596,Thailand,Clothing,Website,Mobile Payment,2,40.91,0.1,73.63,8,0,5
C10625,2025-08-16 17:27:55.675675676,Australia,Home & Kitchen,Marketplace,PayPal,5,87.41,0.0,437.05,0,0,5
C10626,2025-08-17 02:12:36.756756756,Thailand,Home & Kitchen,Website,Mobile Payment,2,99.76,0.0,199.51,0,0,5
C10627,2025-08-17 10:57:17.837837840,UK,Beauty,Mobile App,Debit Card,1,41.0,0.1,36.9,8,0,5
C10628,2025-08-17 19:41:58.918918920,Thailand,Electronics,Mobile App,Mobile Payment,2,204.02,0.15,346.83,0,1,3
C10629,2025-08-18 04:26:40.000000000,UK,Home & Kitchen,Website,Debit Card,4,93.26,0.1,335.73,0,1,5
C10630,2025-08-18 13:11:21.081081080,Australia,Beauty,Mobile App,Debit Card,3,46.53,0.0,139.58,0,0,3
C10631,2025-08-18 21:56:02.162162164,USA,Sports,Mobile App,PayPal,2,59.74,0.0,119.47,0,1,5
C10632,2025-08-19 06:40:43.243243244,Germany,Clothing,Website,Credit Card,3,42.84,0.15,109.25,0,0,4
C10633,2025-08-19 15:25:24.324324324,India,Clothing,Website,Credit Card,1,61.46,0.0,61.46,8,0,5
C10634,2025-08-20 00:10:05.405405408,Canada,Electronics,Mobile App,PayPal,5,187.07,0.05,888.59,0,0,4
C10635,2025-08-20 08:54:46.486486488,Thailand,Home & Kitchen,Mobile App,Mobile Payment,5,64.69,0.0,323.46,0,0,4
C10636,2025-08-20 17:39:27.567567568,USA,Clothing,Marketplace,PayPal,3,53.15,0.0,159.45,0,0,5
C10637,2025-08-21 02:24:08.648648648,Thailand,Electronics,Mobile App,Debit Card,5,139.37,0.1,627.17,0,0,2
C10638,2025-08-21 11:08:49.729729732,Canada,Home & Kitchen,Marketplace,Credit Card,2,96.48,0.1,173.66,0,0,4
C10639,2025-08-21 19:53:30.810810812,Canada,Home & Kitchen,Mobile App,PayPal,3,87.93,0.0,263.8,0,0,4
C10640,2025-08-22 04:38:11.891891892,UK,Electronics,Website,Mobile Payment,4,203.26,0.0,813.03,0,0,5
C10641,2025-08-22 13:22:52.972972972,India,Home & Kitchen,Website,PayPal,2,113.75,0.15,193.38,0,0,2
C10642,2025-08-22 22:07:34.054054056,UK,Electronics,Mobile App,Credit Card,2,163.76,0.0,327.52,0,0,1
C10643,2025-08-23 06:52:15.135135136,Germany,Home & Kitchen,Mobile App,PayPal,2,123.61,0.05,234.86,0,0,2
C10644,2025-08-23 15:36:56.216216216,Thailand,Electronics,Website,PayPal,4,193.49,0.2,619.17,0,0,2
C10645,2025-08-24 00:21:37.297297296,Australia,Sports,Website,Credit Card,1,79.3,0.0,79.3,5,0,5
C10646,2025-08-24 09:06:18.378378380,Thailand,Clothing,Marketplace,Debit Card,5,64.71,0.15,275.0,0,0,5
C10647,2025-08-24 17:50:59.459459460,India,Clothing,Mobile App,Debit Card,3,64.17,0.0,192.51,0,0,4
C10648,2025-08-25 02:35:40.540540540,India,Beauty,Website,Credit Card,1,42.31,0.1,38.08,3,0,4
C10649,2025-08-25 11:20:21.621621624,Australia,Clothing,Mobile App,PayPal,3,55.01,0.05,156.77,0,0,5
C10650,2025-08-25 20:05:02.702702704,Thailand,Electronics,Website,Credit Card,5,132.78,0.2,531.11,0,0,3
C10651,2025-08-26 04:49:43.783783784,USA,Clothing,Website,Debit Card,4,39.35,0.0,157.4,0,0,4
C10652,2025-08-26 13:34:24.864864864,Thailand,Clothing,Website,Mobile Payment,2,52.28,0.05,99.33,10,0,4
C10653,2025-08-26 22:19:05.945945948,USA,Beauty,Website,PayPal,2,37.34,0.2,59.75,5,0,2
C10654,2025-08-27 07:03:47.027027028,Thailand,Home & Kitchen,Mobile App,Debit Card,4,87.42,0.05,332.21,0,0,4
C10655,2025-08-27 15:48:28.108108108,Canada,Electronics,Website,PayPal,1,143.43,0.05,136.26,0,0,4
C10656,2025-08-28 00:33:09.189189188,UK,Home & Kitchen,Marketplace,Credit Card,1,109.5,0.0,109.5,0,0,1
C10657,2025-08-28 09:17:50.270270272,USA,Home & Kitchen,Marketplace,Mobile Payment,3,116.99,0.1,315.87,0,0,3
C10658,2025-08-28 18:02:31.351351352,USA,Clothing,Website,Credit Card,4,74.64,0.0,298.56,0,0,5
C10659,2025-08-29 02:47:12.432432432,USA,Clothing,Mobile App,Mobile Payment,1,57.46,0.0,57.46,5,1,1
C10660,2025-08-29 11:31:53.513513516,Germany,Home & Kitchen,Mobile App,PayPal,4,107.15,0.1,385.76,0,0,5
C10661,2025-08-29 20:16:34.594594596,UK,Sports,Marketplace,PayPal,5,90.92,0.0,454.61,0,1,2
C10662,2025-08-30 05:01:15.675675676,Canada,Clothing,Website,Credit Card,2,54.6,0.2,87.37,3,0,5
C10663,2025-08-30 13:45:56.756756756,UK,Electronics,Mobile App,Mobile Payment,2,164.99,0.15,280.48,0,0,5
C10664,2025-08-30 22:30:37.837837840,Canada,Electronics,Mobile App,Mobile Payment,2,244.03,0.1,439.25,0,0,5
C10665,2025-08-31 07:15:18.918918920,India,Electronics,Website,PayPal,4,190.98,0.15,649.32,0,0,5
C10666,2025-08-31 16:00:00.000000000,Thailand,Electronics,Website,Credit Card,4,188.65,0.1,679.15,0,0,3
C10667,2025-09-01 00:44:41.081081080,Canada,Electronics,Mobile App,Mobile Payment,3,148.48,0.0,445.44,0,0,4
C10668,2025-09-01 09:29:22.162162164,Thailand,Electronics,Mobile App,PayPal,2,139.63,0.1,251.33,0,0,4
C10669,2025-09-01 18:14:03.243243244,India,Home & Kitchen,Website,Debit Card,3,116.05,0.0,348.16,0,0,3
C10670,2025-09-02 02:58:44.324324324,USA,Electronics,Mobile App,Credit Card,2,203.38,0.0,406.76,0,1,1
C10671,2025-09-02 11:43:25.405405408,India,Sports,Website,Debit Card,3,64.97,0.15,165.66,0,0,5
C10672,2025-09-02 20:28:06.486486488,India,Electronics,Mobile App,Credit Card,3,150.16,0.05,427.95,0,0,4
C10673,2025-09-03 05:12:47.567567568,India,Clothing,Website,PayPal,5,59.89,0.15,254.52,0,1,4
C10674,2025-09-03 13:57:28.648648648,India,Home & Kitchen,Marketplace,Mobile Payment,3,99.79,0.0,299.36,0,0,5
C10675,2025-09-03 22:42:09.729729732,USA,Sports,Website,Mobile Payment,4,59.14,0.1,212.91,0,0,4
C10676,2025-09-04 07:26:50.810810812,Thailand,Electronics,Website,Mobile Payment,3,233.28,0.0,699.83,0,0,4
C10677,2025-09-04 16:11:31.891891892,USA,Home & Kitchen,Website,Credit Card,2,68.31,0.1,122.96,0,0,5
